code,water_source_type,inspecting_agency,inspection_date,distance_to_settlement,date_source_established,latitude,longitude,permanent,months_used,functioning,reason_for_non_functioning,number_of_human_using_source,number_of_camel_using_source,number_of_cattle_using_source,number_of_shoats_using_source,number_of_hectares_irrigated_using_source,source_protected,berkad_depth,berkad_length,berkad_width,other_source_yield,number_of_animal_troughs,source_used_for_water_trucking,number_of_trucks_per_day,supply_system_condition,supply_system_condition_description,wsc_date_of_establishment,last_intervention_description,last_intervention_date,metadata_tag
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-03,0.0,03/04/2007,9.1538636,47.4780043,yes,,Yes,,4500,,,,,,,,,,0,yes,20,fair,,03/04/1989,03/04/2022,1. Construction of elevated water tank,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-18,,18/11/2017,2.7956545,44.0872243,no,6,No,Feb-20,,,,,,,,,,,,no,,poor,,,18-Nov-21,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-15,2.0,10/10/2006,4.736671,45.212125,yes,,Yes,,10500,,,,,,,,,,0,no,,poor,Poor generator,,11-Mar-21,Rehabilitation ,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-15,1.0,15/03/1993,4.740849,45.2038954,yes,,Yes,,13000,,,,,,,,,,0,no,,good,This dug well is good,,15-Mar-15,Rehabilitation,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-19,1.5,23/12/2007,5.5688826,46.3597214,yes,,Yes,,500,150,0,0,1.5,,,,,,,no,,poor,"1. Not water tank
2. No water supply system 
3. Not have enough yield to users",,Digging 5 meters depth,Community ,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,,01/01/2016,4.823463,43.660929,no,,Yes,,2520,,,,,,,,,,,,,fair,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-25,7.0,22/09/2002,4.1404205,43.9299989,yes,,Yes,,1000,0,0,0,1.0,,,,,,0,no,,fair,The supplying system in this area is not good ,15-Jan-02,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-12,0.4,01/01/2017,10.0529722,48.1033727,yes,,Yes,,800,600,,1200,,,,,,,1,no,,fair,"Yield is low.
No distribution pipes.
No main raising pipes and submersible pump.",,01/12/2019,"Construction of head of two dugwell and
One Trough.",
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,,01/01/2008,2.805713,44.08179,no,,Yes,,1320,,,,,,,,,,,,,fair,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-24,1.0,25/03/2022,4.1275087,43.8892098,no,9,Yes,,2900,1200,900,500,0.0,,,,,,3,no,,good,The well has not good system of water infrastructure and solar systems ,,25-Mar-22,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-25,7.0,16/10/2007,4.1408792,43.9305709,yes,,Yes,,800,0,0,0,2.0,,,,,,0,no,,good,The supply system is not fully completed required to install solar system care taker room construction of water tank and water points with pipeline extention ,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-11,1.0,07/01/2021,3.7857992,42.5500733,yes,,Yes,,800,,,,,,,,,,0,no,,good,Functional,12-May-21,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-24,1.0,25/03/2022,4.1276115,43.8884132,no,12,Yes,,500,150,80,160,0.0,,,,,,3,no,,poor,The well  is not hygienic all area are stagnant water ,,25-Mar-22,Digging the well,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-16,0.15,14/01/1992,5.5811781,46.3428242,no,10,Yes,,100,0,0,10000,0.0,,,,,,1,no,,poor,0,2014-09-16,No,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-18,,01/01/2005,2.409815,42.974748,no,,Yes,,1200,,,,,,,,,,,,,fair,,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-10,0.4,,6.6219878,47.6377517,yes,,Yes,,,,,,,,,,,,0,,,poor,no,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-13,0.3,,5.756045,48.0336767,yes,,Yes,,300,80,,800,,,,,,,0,no,,poor,this source dries out immediately not have permenent source . the borehole drilled by GSA is abundoned for salinity.,,0,,
,Borehole,FGS Ministry of Energy and Water Resources,,,1/1/2009,3.1445,43.6505,Yes,,No,,,,,,,,,,,,,,,,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-30,,18/02/1981,2.155,45.182,yes,,Yes,,3300,,,,,,,,,,,,,fair,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,,01/01/2007,2.417107,42.966638,no,,Yes,,,,,,,,,,,,,,,,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,,,4.84802256,45.2386478,no,,No,,,,,,,,,,,,,,,,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-06,0.2,29/01/2011,9.48632595129311,46.8660981394351,yes,,Yes,,3000,0,0,0,0.0,,,,,,0,no,,poor,This shallow well is functioning but it needs some interventions,,27/12/2019,Solar installation and shallow well cleaning,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-24,0.0,,6.01813,46.6820733,yes,,Yes,,15,,,,,,,,,,0,,,poor,Not have irrigation distribution pipes for farm proposed this source and require supply for irrigation for 0.5 Hectare farm.,,Tank,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-20,0.0,,5.3092312,45.8760441,yes,,Yes,,18000,,,,,,,,,,0,no,,fair,Not solar system ,,1. Generator ,Community ,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-25,,15/06/1945,4.1223,43.89359,yes,,Yes,,1860,,,,,,,,,,,,,poor,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-03,0.0,01/01/1961,8.8560782,48.1468465,yes,,Yes,,2000,1000,0,3000,0.0,,,,,,7,no,,good,The supply system is old and the coomunty requested to change the pipes and drill the dug well to 7 metres ,03/04/2019,03/04/2020,They brought the engine and connected to the supply system,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-25,,20/10/1982,4.12659,43.89066,yes,,Yes,,,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-01,0.0,01/01/1920,8.9559424,46.4100547,yes,,Yes,,10000,5000,1000,30000,0.0,,,,,,4,yes,25,good,The dug well installed modern containers with Filtration system that converts salt water to fresh water,,01/04/2022,Installation of new systems that convert hard water to freshwater ,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-25,,20/06/1930,4.13366,43.95134,yes,,Yes,,,,,,,,,,,,,,,fair,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,,22/12/2006,4.7059641,45.2103275,yes,,Yes,,1800,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-17,0.1,,9.0437317,44.5812843,yes,,Yes,,3500,4000,0,3000,0.0,,,,,,0,no,,poor,The condition of water is not bad,,,,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-03-22,2.0,01/01/2020,10.5667937,50.0366927,yes,,No,"15 March 2021
The main raising pipes are rusted and the pump stopped working.",5000,20000,,40000,,,,,,,2,yes,10,poor,"1.The pump stopped working 
2.the main raising pipes need changing they were inside the borehole for more than two years and they are rusted.
3.The plastic pipes that supplies the village are broken and wasting the water.",,,No intervention was carried out since the borehole started working.,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-02-27,1.5,27/02/2020,9.6397862,49.8325483,yes,,No,"25/12/2021
The pump doesn't work",2100,1500,,5000,,,,,,,2,yes,15,good,,,27/04/2021,"Provision of generator
Construction of animal troughs 
Construction of Solar power installation 
Construction of kiosks
Distribution of water into the village 
Construction of ground tank which gives water into the village",
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-11,0.5,11/05/1980,10.2248119,48.3117092,yes,,No,"20/ 12/ 2021
The problem is pump and main raising pipes.",6000,400,,3000,,,,,,,2,yes,8,poor,The borehole is not functioning.,26/08/2015,22/11/2010,"1: Supplied pump, pipes, and generator 
2: Construction of two water kiosks.
3: Construction of generator room.",
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-05,0.1,04/07/2016,9.66848134528846,47.0167676266283,yes,,Yes,,10000,2000,50,3000,0.0,,,,,,5,no,,good,Good Condition,,25/12/2020,Protection cover of the well,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,,01/01/2015,4.824053,43.658111,no,,Yes,,1500,,,,,,,,,,,,,fair,,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-28,0.0,28/03/2000,8.8180342,48.8915942,yes,,Yes,,1162,,,,,,,,,,0,yes,2,fair,Some rehabilitation needed,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,,01/01/2013,4.827451,43.662817,no,,Yes,,4800,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-08,0.5,06/01/2018,10.283607,43.72925,yes,,Yes,,3500,,,,,,,,,,0,no,,fair,,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-22,2.0,20/12/2018,2.34038,42.28032,no,2,Yes,,356,,,,,,,,,,0,no,,fair,Old,19-Nov-19,21-Feb-20,Rehabilitation ,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-27,1.0,29/04/2020,10.3153273,47.3653297,yes,,Yes,,7230,981,1396,1786,0.0,,,,,,2,no,,good,Complete well functional water supply system.,,,0,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,,01/01/2008,2.795283,44.08792,no,,Yes,,2400,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-28,0.7,28/04/2021,9.8818745,44.0256978,yes,,Yes,,0,0,0,0,5.0,,,,,,0,no,,,,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-07,0.5,13/05/1900,9.5949967,50.471645,yes,,Yes,,600,1000,,5000,,,,,,,2,yes,20,poor,"There is no pump and main raising pipes.
No generator.
No solar power system.
",,07/08/2021,Cleaning the deep of the well,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-03,0.0,03/04/1992,8.9388005,47.4434569,yes,,Yes,,500,,,850,0.0,,,,,,2,yes,3,fair,Poor of water supply ,,03/04/2018,"1. Construction of ground water tank
2. Construction of koisks",
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-02-28,0.4,20/03/2010,9.0879912,50.4303314,yes,,Yes,,3000,500,,3500,,,,,,,1,yes,3,fair,The yield of the dug well is very low.,10/01/2020,26/02/2020,"Construction of Kiosks and water tank and pipeline distribution.
Solar&Generator.",
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,,01/01/2007,4.824971,43.652344,no,,Yes,,900,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-05,0.0,31/12/1899,9.1503639,48.4218371,yes,,Yes,,20000,1800,0,4300,0.0,,,,,,2,yes,5,good,The dug well is working well but it is very risk because it has been protected and children fetch water alone,,06/04/2018,Solar system installation ,
,Dam,FGS Ministry of Energy and Water Resources,2022-03-22,4.0,26/12/2011,2.8147486,44.0797346,no,5,No,Because its dry,380,0,53,210,2.0,,,,,,,no,,poor,,,22-Mar-22,How effected drought ,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-03,0.5,01/01/1980,8.864014,47.9122713,no,10,Yes,,1500,200,0,800,0.0,,,,,,2,no,,poor,The dug well dried few days ago and now there is small amount of water in the depth of the dug well . But it is functioning and providing water to the community during last months when the drought was extremely high.,,,Nil,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-25,,19/05/1957,4.11452,43.189218,yes,,Yes,,,,,,,,,,,,,,,fair,,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-24,0.0,,6.1725507,46.8376578,no,,Yes,,0,,,,,,,,,,0,no,,poor,This shallow well not use human beings drinking but use for washing ,,Not intervention ,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,10.0,,3.976167,44.61364,yes,,Yes,,6,300,200,200,1.0,,,,,,,no,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-17,0.1,,9.1166924,44.4595527,yes,,Yes,,2000,1000,0,3000,0.0,,,,,,0,no,,poor,Very poor,,17/04/2022,New dug well is in the process ,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-05,1.0,01/06/2019,10.0769372,45.1746098,yes,,Yes,,1000,,,,,,,,,,0,no,,poor,Kala baydh supply was good as they told as,,,No intervention carried out,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-06-09,6.0,17/01/2018,3.9805846,41.9067038,no,10,Yes,,2800,20,30,50,1.0,,,,,,1,yes,12,good,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-09,0.3,09/04/1975,9.3832834,45.1614301,yes,,Yes,,500,1000,30,1500,0.0,,,,,,0,yes,7,poor,Poor,,,No intervention is carried out ,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-03,0.2,01/01/2016,11.1629139,48.1990925,yes,,Yes,,2000,,,,,,,,,,,no,,fair,300 m of GI pipes are rusting condition,01/01/2000,01/01/2019,"1: Replacement Submersible pump and raising pipes
2: Replacement of rusted distrubution pipes.
",
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-04,0.5,05/08/2005,11.2962838,48.5848273,yes,,Yes,,1200,500,100,3000,,,,,,,1,yes,2,fair,"The yield of dugwell is low
There is no good storage water.",,04/01/2021,Installation of solar power system,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-18,2.0,15/01/2020,2.7941971,44.0779535,no,12,Yes,,1071,4,12,58,,,,,,,,no,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-03,5.0,,10.048642,47.1871216,yes,,Yes,,17500,12700,4500,21500,0.0,,,,,,3,yes,5,good,Potential water resource,,,0,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-03-31,1.0,24/03/2022,10.5072242,44.0594218,yes,,Yes,,1500,2000,0,15000,0.0,,,,,,0,no,,poor,No supply system,,21/03/2022,"New dug well constraction y
That has no other infrustructures ",
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-09,,05/11/2012,10.0275331,43.3689784,yes,,Yes,,,,,,,,,,,,0,no,,fair,There is just a 100 m of pipeline extended to the farm,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-02,2.2,07/12/2019,9.5133314,43.884968,yes,,Yes,,200,4000,1000,2000,9.0,,,,,,0,no,,poor,There is no supply system,,,,
,Dam,FGS Ministry of Energy and Water Resources,2022-04-18,1.0,03/07/1990,2.841542,42.834897,yes,,No,Other,,,,,1.0,,,,,,,no,,fair,,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-03-19,0.5,23/06/2020,5.4949898,46.3484967,yes,,Yes,,1500,100,0,450,64.0,,,,,,0,no,,poor,"1. Not protect wall 
2. Not have supply system",,No,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-16,0.5,,6.6934195,47.3809678,yes,,Yes,,2000,700,,5230,,,,,,,,,,,,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-10,1.0,,6.6320073,47.6070084,yes,,Yes,,900,3500,,36000,,,,,,,0,no,,poor,no,,no,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-22,,01/01/2004,4.826506,43.658075,no,,Yes,,5400,,,,,,,,,,,,,fair,,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-02-21,0.5,20/02/1900,8.9940942,48.8926948,yes,,Yes,,30000,27000,,150000,,,,,,,,yes,17,poor,"There is no generator.
There is a problem of solar power system.
There is no good main raising pipes
There is no main distribution pipe lines.",14/02/2008,01/09/2021,"Digged new well
New pipelines 
Concrete top Cover of the well
Pump,  solar.",
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-02-20,0.2,19/02/1900,8.7006557,50.0704293,yes,,Yes,,60000,3000,,12000,,,,,,,2,yes,5,poor,"No main raising pipe lines
No pipe line distribution 
No pump
No casing
No elevated water tank.",21/03/2018,14/01/2019,"Construction of animal water troughs
Construction of protection reinfoced concrete cover which protect the well for the sediments soil.",
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-04-09,5.0,08/09/2010,10.6892739,48.6736626,yes,,Yes,,2520,500,,3000,1.0,,,,,,2,no,,poor,"Yield is low.
Distributions pipes are rusted.
No sufficient water kiosks in the village.
Distribution pipe lines are disconnected due to the floods.",11/05/2000,12/05/2017,"Placement of distribution pipe lines.
Construction of elevated water tank.",
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-02,1.3,24/09/2012,9.5147,43.8801981,yes,,Yes,,250,3000,1000,2000,0.0,,,,,,0,no,,poor,There is no supply system,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-16,0.8,,6.6872167,47.3820383,yes,,Yes,,300,1000,,2000,,,,,,,0,no,,poor,,,,,
,Dug Well,Puntland Ministry of Energy Minerals and Water,2022-03-02,0.5,22/08/2016,9.245295,50.6040833,yes,,Yes,,1800,900,,3000,,,,,,,,yes,26,,,,23/08/2020,Cleaning of the dug well ,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,,,4.8812114,45.2278095,no,,No,,,,,,,,,,,,,,,,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-02,2.0,23/11/2018,9.5116299,43.8887402,yes,,Yes,,200,1500,150,500,10.0,,,,,,0,no,,poor,No supply system,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-05-29,,,4.92679849,45.2167737,no,,No,,,,,,,,,,,,,,,,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-12,3.0,11/09/1982,8.8351193,46.833536,yes,,Yes,,700,1500,0,8000,1.0,,,,,,2,yes,10,good,The system is not working because there is electrical shock pump ,12/04/2019,12/11/2019,Construction of supply system ,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-03-28,0.5,28/03/2018,8.7266831,48.7464455,yes,,No,"Before 5 month, problem of pump and cables",700,1200,,2700,,,,,,,2,no,,good,,28/03/2018,28/02/2021,"1. Construction of new elevated tank 
2. Installation of solar power 
4. Extension of pipelines",
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-03-02,0.8,02/03/2013,7.0892246,48.1525466,yes,,No,"11 months,  pump and pipes problems and Generator.",800,2500,,5500,0.0,,,,,,2,no,,poor,,,21/03/2014,Installation of solar power ,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-05,1.0,31/07/2011,9.9616338,44.7061034,yes,,Yes,,2000,,,,,,,,,,0,no,,poor,The supply system is poor becouse water truckers remove the pipes they cut it so the majority of the village use water trucking.,,,No intervention carried  out,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-05-07,1.5,05/04/2019,10.3803895,43.2572757,yes,,Yes,,2000,,,3000,,,,,,,0,no,,fair,The pipeline is well connected to the reservoir.,,,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-21,0.0,21/06/2019,2.8382534,45.5367733,yes,,Yes,,580,,,,,,,,,,,no,,poor,,,15-Jun-19,Installation of hand pump,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-26,0.6,26/04/2019,9.6512924,44.256621,yes,,Yes,,2000,25,0,100,,,,,,,0,yes,20,,Good condition os supply system ,,,,
,Borehole,FGS Ministry of Energy and Water Resources,,2.0,11/9/2016,3.1402,43.6655,No,,Yes,,,,,,,,,,,,,,,,,,,,
,Dug Well,Galmudug Ministry of Energy and Water Resources,2022-04-13,0.2,,5.9543931,47.9980379,yes,,Yes,,400,5000,,19000,,,,,,,1,no,,poor,"this source is not protected , dogs drink water after human being left at night timem",,0,,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-04-19,,01/01/2001,2.800493,44.076286,no,,Yes,,2100,,,,,,,,,,,,,fair,,,,,
,Dug Well,Somaliland Ministry of Water Resources Development,2022-04-20,4.0,20/12/1987,10.6523372,47.3745735,yes,,Yes,,500,50,200,400,5.0,,,,,,1,no,,good,"1.Lack of water supply system.
2.Solar panels  installation.
3.Pump",,,0,
,Dug Well,FGS Ministry of Energy and Water Resources,2022-03-22,2.0,13/09/2015,2.33948,42.2819,no,4,Yes,,241,,,,,,,,,,0,no,,fair,,17-Feb-19,18-Dec-16,Rehabilitation ,
,Borehole,Puntland Ministry of Energy Minerals and Water,2022-04-12,0.5,16/10/1986,9.753105,48.3131151,yes,,No,"20/ feb/2021
The reason is pump has burned.",6000,500,,1500,,,,,,,2,yes,6,,,26/08/2019,26/10/2019,"Amergency replacement of main raising pipes and submersible pump.
Construction of storage room.
Construction of elevated water tank.
",
,Dam,FGS Ministry of Energy and Water Resources,2022-04-21,,01/01/1989,2.817856,44.0887,no,,No,,720,,,,,,,,,,,,,fair,,,,,
